dataset,pred_len,mse,mae,model_id,seed,trainable_parameters,epochs_recorded,train_seconds,log_path,activation,alpha,armor_cycle,armor_dropout,armor_lr_scale,armor_scale,batch_size,c_out,channel_independence,checkpoints,class_strategy,compile,d_ff,d_layers,d_model,data,data_path,dec_in,des,devices,distil,do_predict,dropout,e_layers,efficient_training,embed,enc_in,exp_name,factor,features,fix_seed,freq,geomattn_dropout,gpu,inverse,is_training,itr,kernel_size,l1_weight,label_len,learning_rate,loss,lradj,m,model,moving_avg,n_heads,num_workers,output_attention,partial_start_index,patience,pct_start,requires_grad,root_path,seq_len,target,target_data_path,target_root_path,train_epochs,use_amp,use_embedding_armor,use_gpu,use_multi_gpu,use_norm,use_xlinear_gate,weight_decay,wv,x_channel_ff,x_gate_dropout,x_temporal_ff
Exchange,336,0.34002596139907837,0.421875,Exchange_p336_archlr_a3_lr0.0005,2025,23056,10,148.91511821746826,logs/esimpletm_grid_exchange_wide/Exchange_p336_archlr_a3_lr0.0005.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,32,1,32,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.0005,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.34004858136177063,0.42209604382514954,Exchange_p336_armor_lr_as0.5_alr1.4,2025,66256,8,70.507577419281,logs/esimpletm_grid_exchange_wide/Exchange_p336_armor_lr_as0.5_alr1.4.log,gelu,0.3,7,0.0,1.4,0.5,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.34005972743034363,0.42212527990341187,Exchange_p336_armor_lr_as0.25_alr3.0,2025,66256,8,69.82112979888916,logs/esimpletm_grid_exchange_wide/Exchange_p336_armor_lr_as0.25_alr3.0.log,gelu,0.3,7,0.0,3.0,0.25,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.34018638730049133,0.42202192544937134,Exchange_p336_armor_drop_as0.5_ad0.1,2025,66256,8,58.141268253326416,logs/esimpletm_grid_exchange_wide/Exchange_p336_armor_drop_as0.5_ad0.1.log,gelu,0.3,7,0.1,1.0,0.5,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.34025195240974426,0.4231371581554413,Exchange_p336_wave_bior3.3_m3,2025,66448,8,71.27369427680969,logs/esimpletm_grid_exchange_wide/Exchange_p336_wave_bior3.3_m3.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,bior3.3,,,
Exchange,336,0.3402572572231293,0.4222390651702881,Exchange_p336_armor_lr_as0.75_alr1.0,2025,66256,8,30.867579221725464,logs/esimpletm_grid_exchange_wide/Exchange_p336_armor_lr_as0.75_alr1.0.log,gelu,0.3,7,0.0,1.0,0.75,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3402583599090576,0.42201507091522217,Exchange_p336_armor_drop_as0.5_ad0.2,2025,66256,8,68.95587205886841,logs/esimpletm_grid_exchange_wide/Exchange_p336_armor_drop_as0.5_ad0.2.log,gelu,0.3,7,0.2,1.0,0.5,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3402755558490753,0.42224398255348206,Exchange_p336_archlr_a9_lr0.0002,2025,595280,9,255.4452042579651,logs/esimpletm_grid_exchange_wide/Exchange_p336_archlr_a9_lr0.0002.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,256,1,128,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,4,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.0002,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3402978777885437,0.4222017824649811,Exchange_p336_archlr_a11_lr0.0002,2025,1184208,6,124.07456374168396,logs/esimpletm_grid_exchange_wide/Exchange_p336_archlr_a11_lr0.0002.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,512,1,256,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,2,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.0002,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.34035468101501465,0.42185428738594055,Exchange_p336_archlr_a8_lr0.0002,2025,330192,10,182.72378969192505,logs/esimpletm_grid_exchange_wide/Exchange_p336_archlr_a8_lr0.0002.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,256,1,128,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,2,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.0002,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3404354155063629,0.4230133891105652,Exchange_p336_archlr_a7_lr0.00005,2025,164752,10,160.01161742210388,logs/esimpletm_grid_exchange_wide/Exchange_p336_archlr_a7_lr0.00005.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,128,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,5e-05,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3405534327030182,0.42226532101631165,Exchange_p336_armor_drop_as0.5_ad0.05,2025,66256,8,69.46087527275085,logs/esimpletm_grid_exchange_wide/Exchange_p336_armor_drop_as0.5_ad0.05.log,gelu,0.3,7,0.05,1.0,0.5,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3405798375606537,0.42274340987205505,Exchange_p336_archlr_a9_lr0.00005,2025,595280,10,272.3917329311371,logs/esimpletm_grid_exchange_wide/Exchange_p336_archlr_a9_lr0.00005.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,256,1,128,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,4,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,5e-05,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3406261205673218,0.42250701785087585,Exchange_p336_reg_l10.005_wd0.05,2025,66256,8,51.75817942619324,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.005_wd0.05.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.005,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.05,db1,,,
Exchange,336,0.34063711762428284,0.42197898030281067,Exchange_p336_archlr_a5_lr0.0005,2025,58000,10,143.92512011528015,logs/esimpletm_grid_exchange_wide/Exchange_p336_archlr_a5_lr0.0005.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,64,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.0005,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3407052159309387,0.42250916361808777,Exchange_p336_armor_lr_as1.0_alr0.8,2025,66256,8,70.16626262664795,logs/esimpletm_grid_exchange_wide/Exchange_p336_armor_lr_as1.0_alr0.8.log,gelu,0.3,7,0.0,0.8,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3407195210456848,0.42258375883102417,Exchange_p336_reg_l10.005_wd0.01,2025,66256,8,56.066983461380005,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.005_wd0.01.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.005,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3407224714756012,0.42245760560035706,Exchange_p336_armor_lr_as1.25_alr0.5,2025,66256,8,59.939903020858765,logs/esimpletm_grid_exchange_wide/Exchange_p336_armor_lr_as1.25_alr0.5.log,gelu,0.3,7,0.0,0.5,1.25,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3407244384288788,0.4225894510746002,Exchange_p336_reg_l10.005_wd0.005,2025,66256,8,55.62251329421997,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.005_wd0.005.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.005,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.005,db1,,,
Exchange,336,0.34073376655578613,0.4225972890853882,Exchange_p336_reg_l10.005_wd0.001,2025,66256,8,47.84492611885071,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.005_wd0.001.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.005,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.001,db1,,,
Exchange,336,0.34073570370674133,0.42259880900382996,Exchange_p336_reg_l10.005_wd0.0,2025,66256,8,56.28246736526489,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.005_wd0.0.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.005,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.0,db1,,,
Exchange,336,0.3407990038394928,0.4231046140193939,Exchange_p336_wave_db2_m3,2025,66320,8,83.22717094421387,logs/esimpletm_grid_exchange_wide/Exchange_p336_wave_db2_m3.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db2,,,
Exchange,336,0.3407990038394928,0.4231046140193939,Exchange_p336_wave_sym2_m3,2025,66320,8,71.24993085861206,logs/esimpletm_grid_exchange_wide/Exchange_p336_wave_sym2_m3.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,sym2,,,
Exchange,336,0.34094464778900146,0.4226454496383667,Exchange_p336_train_bs128_n1_d0.05,2025,66256,8,83.56101775169373,logs/esimpletm_grid_exchange_wide/Exchange_p336_train_bs128_n1_d0.05.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.05,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3409491181373596,0.4231145679950714,Exchange_p336_armor_lr_as1.25_alr3.0,2025,66256,8,70.63817000389099,logs/esimpletm_grid_exchange_wide/Exchange_p336_armor_lr_as1.25_alr3.0.log,gelu,0.3,7,0.0,3.0,1.25,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.34095779061317444,0.4226979911327362,Exchange_p336_reg_l10.0001_wd0.05,2025,66256,8,49.629430532455444,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.0001_wd0.05.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.0001,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.05,db1,,,
Exchange,336,0.3409591615200043,0.42340990900993347,Exchange_p336_wave_db4_m4,2025,66448,8,99.00133013725281,logs/esimpletm_grid_exchange_wide/Exchange_p336_wave_db4_m4.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,4,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Exchange,336,0.34097275137901306,0.4227118492126465,Exchange_p336_reg_l10.00005_wd0.05,2025,66256,8,56.72449088096619,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.00005_wd0.05.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.05,db1,,,
Exchange,336,0.34104371070861816,0.42253777384757996,Exchange_p336_archlr_a6_lr0.0002,2025,99792,10,253.18404006958008,logs/esimpletm_grid_exchange_wide/Exchange_p336_archlr_a6_lr0.0002.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,2,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.0002,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.34108787775039673,0.42279914021492004,Exchange_p336_reg_l10.0_wd0.05,2025,66256,8,57.927971601486206,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.0_wd0.05.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.0,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.05,db1,,,
Exchange,336,0.34111979603767395,0.4228231906890869,Exchange_p336_reg_l10.0001_wd0.01,2025,66256,8,56.91665601730347,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.0001_wd0.01.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.0001,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3411281108856201,0.4228115975856781,Exchange_p336_train_bs32_n1_d0.0,2025,66256,5,114.0795750617981,logs/esimpletm_grid_exchange_wide/Exchange_p336_train_bs32_n1_d0.0.log,gelu,0.3,7,0.0,1.0,1.0,32,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.0,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.34113916754722595,0.42283836007118225,Exchange_p336_reg_l10.0001_wd0.005,2025,66256,8,48.076295137405396,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.0001_wd0.005.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.0001,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.005,db1,,,
Exchange,336,0.341156005859375,0.42285120487213135,Exchange_p336_reg_l10.0001_wd0.001,2025,66256,8,57.25465178489685,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.0001_wd0.001.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.0001,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.001,db1,,,
Exchange,336,0.34116023778915405,0.4228545129299164,Exchange_p336_reg_l10.0001_wd0.0,2025,66256,8,47.465105056762695,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.0001_wd0.0.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,0.0001,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.0,db1,,,
Exchange,336,0.3411625325679779,0.42285647988319397,Exchange_p336_ref,2025,66256,8,113.0751678943634,logs/esimpletm_grid_exchange_wide/Exchange_p336_ref.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3411688506603241,0.4228610098361969,Exchange_p336_armor_lr_as0.5_alr2.0,2025,66256,8,56.40406894683838,logs/esimpletm_grid_exchange_wide/Exchange_p336_armor_lr_as0.5_alr2.0.log,gelu,0.3,7,0.0,2.0,0.5,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.3411716818809509,0.423592746257782,Exchange_p336_archlr_a5_lr0.0001,2025,58000,10,157.71220088005066,logs/esimpletm_grid_exchange_wide/Exchange_p336_archlr_a5_lr0.0001.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,64,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.0001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db1,,,
Exchange,336,0.34118592739105225,0.42287442088127136,Exchange_p336_reg_l10.00005_wd0.005,2025,66256,8,47.04881477355957,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.00005_wd0.005.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.005,db1,,,
Exchange,336,0.34120407700538635,0.42288872599601746,Exchange_p336_reg_l10.00005_wd0.001,2025,66256,8,57.932416677474976,logs/esimpletm_grid_exchange_wide/Exchange_p336_reg_l10.00005_wd0.001.log,gelu,0.3,7,0.0,1.0,1.0,128,8,False,./checkpoints/,projection,False,128,1,64,custom,exchange_rate.csv,8,ESimpleTMExchangeWide,"0,1,2,3",True,False,0.1,1,False,timeF,8,MTSF,1,M,2025,d,0.5,0,False,1,1,,5e-05,0,0.001,MSE,TST,3,SimpleTM,25,8,2,False,0,3,0.2,True,./dataset/exchange_rate/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.001,db1,,,
